id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations,GPU Frequency,CS EM Pipe Active,CS FPU Pipe Active,CS Send Pipeline Active,CS Threads Dispatched,DS EM Pipe Active,DS FPU Pipe Active,DS Send Pipe Active,GPU Duration,Early Depth Test Fails,EM Pipe Active,EU Active,EU FPU And EM Pipes Active,EU Send Pipe Active,EU Stall,EU Thread Occupancy,EU FPU Pipe Active,GPU Core Clocks,GS EM Pipe Active,GS FPU Pipe Active,GS Send Pipe Active,GTI Read Throughput,GTI Write Throughput,SQ00 is full,SQ01 is full,SQ10 is full,SQ11 is full,Early Hi-Depth Test Fails,HS EM Pipe Active,HS FPU Pipe Active,HS Send Pipe Active,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice2 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice3 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice4 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice5 Thread Dispatcher,Slice0 Pipe0 Post-EarlyZ Pixel Data Ready,Slice0 Pipe0 Pixel Values Ready,Slice0 Pipe1 Pixel Values Ready,Slice0 Pipe2 Pixel Values Ready,Polygon Data Ready,PS EM Pipe Active,PS FPU Pipe Active,PS Send Pipeline Active,Slice0 Pipe0 PS Output Available,Slice0 Pipe1 PS Output Available,Slice0 Pipe2 PS Output Available,PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice2 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice3 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice4 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice5 Thread Dispatcher,Rasterized Pixels,Slice0 Rasterizer Input Available,Slice0 Rasterizer Output Ready,Slice0 DualSubslice0 Input Available,Slice0 DualSubslice0 Sampler Output Ready,Slice0 DualSubslice1 Input Available,Slice0 DualSubslice1 Sampler Output Ready,Slice0 DualSubslice2 Input Available,Slice0 DualSubslice2 Sampler Output Ready,Slice0 DualSubslice3 Input Available,Slice0 DualSubslice3 Sampler Output Ready,Slice0 DualSubslice4 Input Available,Slice0 DualSubslice4 Sampler Output Ready,Slice0 DualSubslice5 Input Available,Slice0 DualSubslice5 Sampler Output Ready,Samplers Bottleneck,Sampler Texels,Samplers Busy,Samples Blended,Samples Killed in PS,Samples Written,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 3,VS EM Pipe Active,VS FPU Pipe Active,VS Send Pipe Active
36,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1300,0,0,0,0,0,0,0,1,0,0,0.168747,0,0.0561658,0.631474,0.149189,0.109102,1963,0,0,0,960,576,0,0,0,0,0,0,0,0,0.449775,0.149925,0,0,0,0,0.102722,0,0,0,0.103359,0,0,0,0.0513611,0.0513611,0.0513611,0,0,0,0,0,0,0,0.102722,0.102722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449775,0,0.149925,0.29985,0,0.149925,0,0,0,0.149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109211,0.055583
37,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1298,0,0,0,0,0,0,0,1,0,0,0.219786,0,0.0818777,0.556622,0.0923894,0.183195,2474,0,0,0,1152,960,0,0,0,0,0,0,0,0,0.439239,0.146413,0,0,0,0,0.0962001,0,0,0,0.0973236,0,0,0,0.0481,0.0481,0.0481,0,0,0,0,0,0,0,0.0962001,0.0962001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439239,0.146413,0,0,0.292826,0.146413,0,0,0.146413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181951,0.0809741
38,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1296,0,0,0,0,0,0,0,1,0,0,0.282321,0,0.084375,0.718242,0.105078,0.187126,1926,0,0,0,1088,832,0,0,0,0,0,0,0,0,0.450225,0.150075,0,0,0,0,0.0989609,0,0,0,0.0997009,0,0,0,0.0494805,0.0494805,0.0494805,0,0,0,0,0,0,0,0.0989609,0.0989609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450225,0,0.150075,0.30015,0,0.150075,0,0,0,0.150075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.0706658
39,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1297,0,0,0,0,0,0,0,1,0,0,0.278846,0,0.0874806,0.706197,0.159951,0.196232,1950,0,0,0,896,704,0,0,0,0,0,0,0,0,0.471945,0.157315,0,0,0,0,0.104603,0,0,0,0.103199,0,0,0,0.0523013,0.0523013,0.0523013,0,0,0,0,0,0,0,0.104603,0.104603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471945,0.157315,0,0,0.31463,0.157315,0,0,0.157315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194401,0.0869845
40,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1299,0,0,0,0,0,0,0,1,0,0,0.268254,0,0.0872995,0.675259,0.226701,0.194906,2027,0,0,0,896,832,0,0,0,0,0,0,0,0,0.46729,0.155763,0,0,0,0,0.103466,0,0,0,0.101112,0,0,0,0.0517331,0.0517331,0.0517331,0,0,0,0,0,0,0,0.103466,0.103466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46729,0,0.155763,0.311526,0,0.155763,0,0,0,0.155763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193999,0.0871193
41,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1298,0,0,0,0,0,0,0,1,0,0,0.281882,0,0.0861849,0.710645,0.103681,0.194099,1929,0,0,0,896,704,0,0,0,0,0,0,0,0,0.611933,0,0,0,0,0,0.084317,0,0,0,0.104439,0,0,0,0.0421585,0.0421585,0.0421585,0,0,0,0,0,0,0,0.084317,0.084317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611933,0.152983,0,0.152983,0.305966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191522,0.091712
42,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1300,0,0,0,0,0,0,0,1,0,0,0.165294,0,0.0563627,0.658059,0.0855432,0.107073,2004,0,0,0,1024,576,0,0,0,0,0,0,0,0,0.36526,0.121753,0,0,0,0,0.105152,0,0,0,0.0938967,0,0,0,0.0525762,0.0525762,0.0525762,0,0,0,0,0,0,0,0.105152,0.105152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36526,0,0.121753,0,0.243506,0.121753,0,0,0.121753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109594,0.0552283
43,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1297,0,0,0,0,0,0,0,1,0,0,0.243397,0,0.0822368,0.610825,0.0895255,0.190646,2234,0,0,0,1152,960,0,0,0,0,0,0,0,0,0.440098,0.146699,0,0,0,0,0.0984252,0,0,0,0.103146,0,0,0,0.0492126,0.0492126,0.0492126,0,0,0,0,0,0,0,0.0984252,0.0984252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440098,0.146699,0,0.293399,0,0.146699,0,0,0,0.146699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182749,0.0825991
44,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1297,0,0,0,0,0,0,0,1,0,0,0.167722,0,0.0555556,0.630802,0.079566,0.109594,1975,0,0,0,896,576,0,0,0,0,0,0,0,0,0.604534,0,0,0,0,0,0.102354,0,0,0,0.102354,0,0,0,0.0511771,0.0511771,0.0511771,0,0,0,0,0,0,0,0.102354,0.102354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604534,0,0.151134,0.151134,0.302267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108025,0.0564193
45,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1299,0,0,0,0,0,0,0,1,0,0,0.260292,0,0.0811688,0.656215,0.0968793,0.18151,2089,0,0,0,1152,704,0,0,0,0,0,0,0,0,0.572792,0,0,0,0,0,0.097229,0,0,0,0.0962927,0,0,0,0.0486145,0.0486145,0.0486145,0,0,0,0,0,0,0,0.097229,0.097229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572792,0.143198,0,0.143198,0.286396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180375,0.0809741
46,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1304,0,0,0,0,0,0,0,1,0,0,0.240278,0,0.0839135,0.611283,0.0967952,0.186939,2263,0,0,0,1088,832,0,0,0,0,0,0,0,0,0.588524,0,0,0,0,0,0.10543,0,0,0,0.0982801,0,0,0,0.0527148,0.0527148,0.0527148,0,0,0,0,0,0,0,0.10543,0.10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588524,0,0.147131,0.147131,0.294262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186474,0.0842486
47,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1300,0,0,0,0,0,0,0,1,0,0,0.277141,0,0.0871643,0.688073,0.104364,0.157961,1962,0,0,0,896,832,0,0,0,0,0,0,0,0,0.459888,0.153296,0,0,0,0,0.108167,0,0,0,0.103627,0,0,0,0.0540833,0.0540833,0.0540833,0,0,0,0,0,0,0,0.108167,0.108167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459888,0.153296,0,0,0.306592,0.153296,0,0,0.153296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193698,0.0823171
48,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1298,0,0,0,0,0,0,0,1,0,0,0.280139,0,0.0870743,0.707324,0.112853,0.195618,1941,0,0,0,896,704,0,0,0,0,0,0,0,0,0.65538,0,0,0,0,0,0.110072,0,0,0,0.105152,0,0,0,0.0550358,0.0550358,0.0550358,0,0,0,0,0,0,0,0.110072,0.110072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65538,0,0.163845,0.32769,0.163845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193498,0.0882122
49,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1301,0,0,0,0,0,0,0,1,0,0,0.280139,0,0.0713229,0.706251,0.160693,0.187219,1941,0,0,0,896,704,0,0,0,0,0,0,0,0,0.60241,0,0,0,0,0,0.109589,0,0,0,0.10304,0,0,0,0.0547945,0.0547945,0.0547945,0,0,0,0,0,0,0,0.109589,0.109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60241,0.150602,0,0.301205,0.150602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158495,0.0876168
50,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1298,0,0,0,0,0,0,0,1,0,0,0.156029,0,0.0561658,0.585846,0.19402,0.108131,2123,0,0,0,1024,576,0,0,0,0,0,0,0,0,0.446429,0.14881,0,0,0,0,0.0803213,0,0,0,0.090212,0,0,0,0.0401606,0.0401606,0.0401606,0,0,0,0,0,0,0,0.0803213,0.0803213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446429,0,0.14881,0.297619,0,0.14881,0,0,0,0.14881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109211,0.0523256
51,DrawIndexed,12,0,0,0,0,0,0,12,36,24,0,0,1298,0,0,0,0,0,0,0,1,0,0,0.261544,0,0.0816796,0.656365,0.226757,0.182393,2079,0,0,0,1152,704,0,0,0,0,0,0,0,0,0.439024,0.146341,0,0,0,0,0.0981354,0,0,0,0.0982801,0,0,0,0.0490677,0.0490677,0.0490677,0,0,0,0,0,0,0,0.0981354,0.0981354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439024,0.146341,0,0,0.292683,0.146341,0,0,0.146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18151,0.0825183
52,DrawIndexed,2,2,0,0,0,0,0,2,6,4,2.0736e+06,2.07648e+06,1298,0,0,0,0,0,0,0,73,0,0,36.434,0,14.2136,58.6419,65.9915,24.1831,95271,0,0,0,73088,647488,0,0,0,0,0,0,0,0,0.00629531,0,0,0,0,0,93.7174,0,0,0,0.00531496,0,20.1674,16.5489,0.0031262,0.0031262,0.0031262,93.1564,93.2615,92.8599,93.1353,93.0481,93.0313,2.07648e+06,84.395,84.9692,68.0417,0,68.749,0,67.0026,0,67.7484,0,68.1769,0,68.2924,0,7.92476,2.07648e+06,94.3571,0,0,0,91.6944,37.0049,37.0154,37.1686,37.1507,91.451,36.7583,36.7982,37.0007,37.1245,90.7362,36.5592,36.5592,36.7766,36.7246,90.7892,36.7402,36.8036,36.7641,36.5041,90.8163,36.6008,36.7891,36.656,36.5561,92.0021,36.9756,36.9871,37.2205,37.2089,0,0.00142059,0.000786518
53,ClearDepthStencilView,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,25829,0,0,0,17664,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240471,0,0,0,0.0134222,0,0,0,0.0200393,0.0200393,0.0200393,0,0,0,0,0,0,2.09715e+06,90.5735,89.9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,ClearRenderTargetView,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8237,0,0,0,3840,17088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266525,0,0,0,0.0965517,0,0,0,2.51866,2.06557,2.41205,0,0,0,0,0,0,2040,0.226546,0.21322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,DrawIndexed,2,2,0,0,0,0,0,2,6,4,2.0736e+06,2.07648e+06,1299,0,0,0,0,0,0,0,754,0,0.564699,84.0259,0.469531,3.88977,15.236,97.873,85.1011,979235,0,0,0,5.83654e+06,4.53664e+06,0,0,0,0,0,0,0,0,0.00063052,0,0,0,0,0,98.6336,10.4021,10.1079,9.99865,0.000630031,0.563294,83.7347,3.94315,10.3854,10.0902,9.98431,79.2654,93.9675,73.7704,98.1848,90.9976,97.8924,2.07648e+06,88.3581,88.9228,29.7857,15.3916,30.0304,15.295,29.7821,15.3437,29.7914,15.2927,29.6035,15.3675,29.6997,15.3837,0.153181,8.30592e+06,99.1233,0,0,2.07648e+06,24.6904,8.52147,8.51864,8.5324,8.53051,24.4679,8.5241,8.52463,8.52463,8.52221,23.1761,8.3083,8.30738,8.2953,8.29837,24.3953,8.31916,8.32059,8.30451,8.30451,24.1586,8.29837,8.2953,8.31209,8.31353,23.9751,8.3104,8.30733,8.33645,8.3343,0,0.000269721,0.000149116
56,DrawIndexed,2,2,0,0,0,0,0,2,6,4,0,0,1300,0,0,0,0,0,0,0,56,2.07648e+06,0,0.00560755,0,0.00184345,0.0725436,0.0290966,0.00351588,64645,0,0,0,1.05939e+06,714112,0,0,0,0,0,0,0,0,0.00999733,0,0,0,0,0,0.00720535,0,0,0,0.0111004,0,0.000136552,0,0.00411734,0.00411734,0.00411734,0,0,0,0,0,0,2.07648e+06,92.5744,92.6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999733,0,0.00499867,0.00499867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396,0.0018675
57,DrawIndexed,6939,5123,0,0,0,0,0,6939,20817,3844,695821,826224,1298,0,0,0,0,0,0,0,215,1004,0,3.83094,0,2.04676,82.1338,56.6803,2.54983,270529,0,0,0,1.17894e+06,4.02195e+06,0,0,0,0,8220,0,0,0,0.210246,0.128484,0.186885,0.0714836,0.136426,0.119139,95.3018,94.5345,94.1172,96.9807,94.8299,0,2.45143,2.05688,86.8597,70.6466,82.2523,11.8758,13.8935,11.5731,12.3012,18.4667,16.5355,835448,94.9316,95.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826224,10.3441,2.53744,2.55192,2.68321,2.69582,10.2264,2.43652,2.44446,2.73226,2.74628,10.4291,2.58576,2.59274,2.68112,2.70577,10.2054,2.51506,2.51459,2.64809,2.65274,10.1365,2.49134,2.49878,2.64391,2.65088,11.0344,2.79532,2.79879,2.79483,2.79681,0,0.165392,0.088741
58,DrawIndexed,2,3,0,0,0,0,0,2,6,4,1.08136e+06,1.08227e+06,1299,0,0,0,0,0,0,0,493,2496,0,2.20606,0,1.26219,79.1086,28.2158,1.54528,574701,0,0,0,815296,9.30566e+06,0,0,0,0,153392,0,0,0,0.00135799,0,0,0,0,0,92.349,97.2777,97.8458,97.4502,0.000703822,0,1.5775,1.31538,83.5416,88.5363,73.5221,10.6652,12.0863,6.22986,10.0588,6.22166,6.23584,1.23816e+06,99.0231,99.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08227e+06,6.37532,1.56916,1.56961,1.62099,1.62054,6.37758,1.58206,1.58206,1.60809,1.60786,6.30501,1.57143,1.57031,1.58914,1.58802,6.31756,1.57255,1.57367,1.5869,1.586,6.29671,1.56785,1.56807,1.59026,1.59161,6.23584,1.546,1.54711,1.57568,1.57568,0,0.000317128,0.000165426
59,Draw,1680,337,0,0,0,0,0,1680,5040,5040,376411,392412,1299,0,0,0,0,0,0,0,159,2964,2.0964,16.8956,0.724022,1.33481,49.5376,23.6166,14.273,168312,0,0,0,1.46112e+06,2.08077e+06,0,0,0,0,1.74685e+06,0,0,0,0.191581,0.323519,0.231343,0.251224,0.151819,0.0903685,72.6025,73.604,76.7631,75.0421,96.8853,2.30979,14.9128,1.32046,63.1667,73.4615,66.5611,16.4447,14.4933,15.7893,15.2449,14.1536,15.7826,2.14222e+06,98.1429,97.8079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392412,16.4862,5.38054,5.36729,5.45404,5.42693,14.5433,5.28837,5.31487,5.42452,5.4432,15.9148,5.29835,5.36719,5.38036,5.38216,14.7289,5.23131,5.22292,5.28877,5.31092,13.312,5.14331,5.19898,5.39233,5.41448,15.8482,5.38777,5.40923,5.51346,5.5153,0.000827891,0.153041,0.0704673
60,DrawIndexed,14,14,0,0,0,0,0,14,42,16,111136,113320,1299,0,0,0,0,0,0,0,11,300,0,25.1111,0,6.42421,39.2047,52.9236,20.2868,13931,0,0,0,126528,81536,0,0,0,0,4200,0,0,0,0.0424328,0,0,0,0,0,60.9608,4.74829,5.25031,4.19746,0.114025,0,20.8699,6.6185,4.75526,5.25729,4.20443,52.7233,51.3396,52.1197,49.1962,50.5799,51.4007,117820,34.256,36.9753,25.4263,16.0965,24.0495,16.3622,25.8037,15.698,25.5242,16.5892,25.8527,17.7848,25.0559,16.9822,0.193812,113320,61.094,8144,0,8144,38.2603,14.7666,15.2687,15.1061,15.4102,38.3522,15,15.4102,15.1273,14.9929,38.2575,14.8282,14.6755,15.2378,15.2794,38.5491,14.2381,14.009,15.7654,15.0503,38.0632,14.4186,14.4533,15.3697,15.3072,37.3465,15.1258,14.8342,13.9727,14.1152,0,0.0138193,0.00798665
61,DrawIndexed,14,4,0,0,0,0,0,14,42,16,53369,54124,1297,0,0,0,0,0,0,0,7,360,0,18.473,0,5.09432,42.0511,43.3195,15.2483,9310,0,0,0,90816,69120,0,0,0,0,70360,0,0,0,0.0673703,0,0,0,0,0,36.69,30.1592,29.8043,30.4026,0.0676437,0,16.4941,4.98111,30.1592,29.7941,30.4127,37.199,38.181,37.9589,39.6306,39.198,38.6953,124844,31.7818,32.1671,16.019,10.451,16.6391,10.4589,15.9777,10.6339,17.7243,10.7373,17.1765,10.5623,16.9905,10.4828,0.504834,54124,59.2696,35632,0,35632,29.8226,11.4417,11.4754,11.4979,11.8123,29.5419,11.2172,11.2508,11.4193,11.8347,30.3023,11.4083,11.9029,10.8014,10.8801,31.179,11.4083,11.6556,11.9591,11.3409,30.7744,11.0711,11.3521,12.3075,11.3521,31.3654,11.8658,11.7489,12.0295,11.48,0,0.0223884,0.0128439
62,DrawIndexed,14,6,0,0,0,0,0,14,42,16,145173,146832,1299,0,0,0,0,0,0,0,22,776,0,16.488,0,3.64634,66.7673,59.104,13.518,28094,0,0,0,475776,345472,0,0,0,0,101644,0,0,0,0.0198268,0,0,0,0,0,76.0247,20.8667,20.5199,20.5761,0.0243588,0,11.8344,4.6638,49.6063,51.3434,42.3332,34.9277,35.5796,26.2172,25.8674,33.1181,33.3598,249252,45.623,47.6068,13.7988,10.8563,13.1671,10.5066,14.4387,10.8866,13.9141,10.9884,13.9608,10.7957,13.8757,10.6195,0.00711896,146832,82.4553,79308,0,79308,26.34,9.09722,9.39132,9.27896,8.9386,25.8575,8.89565,8.73703,9.19966,9.16992,24.4525,8.29477,8.59091,8.43359,8.52304,24.0237,8.21457,8.45209,8.54772,8.34105,24.0144,8.81301,8.72663,8.31637,8.10661,23.8194,8.58324,8.82493,8.75815,8.76133,0,0.00595997,0.00366092
63,DrawIndexed,14,14,0,0,0,0,0,14,42,16,256657,260884,1300,0,0,0,0,0,0,0,21,2252,0,31.731,0,7.92705,56.1147,68.671,27.0277,25755,0,0,0,568064,272704,0,0,0,0,502524,0,0,0,0.0234714,0,0,0,0,0,60.9208,29.5139,30.3319,28.145,0.0628511,0,25.7535,8.25953,29.5039,33.6205,28.145,64.2384,59.2215,58.7899,61.4895,62.1105,61.2321,765660,80.2784,80.3853,27.3829,17.0943,26.403,17.2309,26.2217,17.2913,27.7965,16.8343,27.2175,17.3359,27.3766,17.2729,1.28519,260884,86.9385,105380,0,105380,53.3153,19.5008,19.1801,19.1136,19.0823,53.3936,19.1879,19.536,19.2035,19.4735,49.3822,17.6088,18.1304,18.4152,18.2931,49.9519,18.541,18.0823,17.8788,18.086,48.3279,17.9417,18.3671,17.9713,18.5447,49.9489,18.1515,18.4469,18.8596,18.2689,0,0.00726919,0.00424673
64,CopySubresourceRegion,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,4,0,0,0.0406275,0,0.018875,2.88377,0.669238,0.0234223,5333,0,0,0,4224,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141093,0.564374,0.564374,0,0.100624,0,0.0220209,0.0208377,0.617284,0.617284,0.0529101,0.290487,0.290487,0.290487,0.290487,0,0,128,0.15873,0.141093,0.145296,0.126823,0.145296,0.126823,0.145296,0.126823,0.145296,0.126823,0,0,0,0,0,128,25.7079,0,0,128,0.322581,0,0,0,0.322581,0.322581,0,0,0,0.322581,0.325998,0,0,0,0.325998,0.325998,0,0,0.325998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ClearDepthStencilView,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8950,0,0,0,10688,93632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07313,0,0,0,0.0802292,0,0,0,0.0626828,0.0626828,0.0626828,0,0,0,0,0,0,262144,56.0489,55.2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,DrawIndexed,3998,0,0,0,0,0,0,3998,11994,2651,0,0,1299,0,0,0,0,0,0,0,6,0,0.323567,8.09137,0.0153843,1.40764,36.0808,7.44635,6.39392,8567,0,0,0,143936,1024,0,0,0,0,0,0,0,0,2.3645,2.10986,1.96435,1.96435,2.07348,1.85522,0.0308737,0,0,0,0.0359712,0.00988323,0.0157359,0,0.0205825,0.0205825,0.0205825,0,0,0,0,0,0,0,0.0308737,0.0308737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3645,0.545653,0.545653,0.69116,0.58203,2.10986,0.472899,0.472899,0.618407,0.545653,2.00765,0.466061,0.466061,0.573614,0.501912,1.9718,0.466061,0.466061,0.501912,0.537763,1.9718,0.466061,0.466061,0.537763,0.501912,1.94054,0.485135,0.447817,0.522453,0.485135,0.328681,6.16369,1.41982
